section,date,title,cluster
4,2025-01-11,차기는 노무현 김정일이 김대중에 찍어줬다 미cia에서 공개,0
4,2025-01-10,내가 협회장이었으면 바로 민주당한테 달려가서,0
4,2025-01-10,어떻게 될 것인가 의대 정원 원점 협의,0
4,2025-01-10,2026한정 의대정원은 3058명 미만이 될 가능성이 큽니다,2
4,2025-01-10,내란엄호당 계엄옹호당의 대선준비,0
4,2025-01-10,4부 결국 의대 정원 제로 베이스,0
4,2025-01-09,아이가 이제 고3이 됩니다 황금돼지들아 힘내자,3
4,2025-01-08,의대 정시 지원 1만명 돌파 증원 이월 경쟁률은 전년 하락,0
4,2025-01-07,의대 증원으로 계약학과 지원이 줄어들 것으로 예상했지만 아니네요,2
4,2025-01-05,25학번 회원 가입 승인에 대한 의견,0
4,2025-01-06,2025 전기 일반사회교육과 조선대 전남대 전북대 면접 및 합격 후기,3
4,2025-01-05,교육뉴스 브리핑 1 3,3
4,2025-01-05,의대증원 촌철살인 댓글,0
4,2025-01-04,단독 2025정시경쟁률 39개 의대 6 46대1 하락 순천향대 고신대 동대 WISE 톱3,3
4,2025-01-04,단독 2025정시경쟁률 37개 약대 9 04대1 상승 계명대 67 43대1 최고 제주대 국립순천대 톱3,3
4,2025-01-04,지역 의료 격차 의대생과 교수님들은 어떻게 생각하시나요,0
4,2025-01-04,성울도 의평원 불인증 가능성 있다고 보시나요,0
4,2025-01-04,소식 들으셨어요 저희 1세대 2세대 보험 해지시켜버린대요,0
4,2025-01-05,이공계의적극적지원과 발전이 희망인나라인데,0
4,2025-01-03,25학번,0
4,2025-01-03,24학번 의대생들 올 해 정상수업 할까요,2
4,2025-01-03,동국대 기계로봇에너지 vs 홍대 전자전기,0
4,2025-01-03,재수생들이 입시에서 유리한 이유,3
4,2025-01-02,경희대 의대,2
4,2025-01-06,기사공유 기업과 개인간 계약에 국가가 왜,0
4,2025-01-05,의대 지원 1만명 돌파,0
4,2025-01-06,수의대 붙었는데 갑자기 가기 싫어졌어요,0
4,2025-01-06,올해도 휴학을 한다고 하네요 암담하네요,4
4,2025-01-07,26학년도 주요 쟁점은 뭔가요,3
4,2025-01-07,진짜 병원 다니기 힘드네요,0
4,2025-01-07,수능전망 2탄 이제는 불수능이다,3
4,2025-01-07,서울아산은 청라 서울대는 배곧 분원 건립 첫 삽 뜨나,0
4,2025-01-07,충남대 의대 신입생 세종캠퍼스로 가나요,0
4,2025-01-07,수술일정 당길 수 있나요 마음이 무너집니다,0
4,2025-01-07,1월7일 화요일 아침 퇴근뉴스,0
4,2025-01-02,지방대 의평원 평가로 어떻게 될지 모르겠어요,0
4,2025-01-07,법사 윤석열과 디올 김건희 그리고 계엄령,0
4,2025-01-06,의료개혁의 결과,4
4,2025-01-06,의평원 불인증에 대하여,0
4,2025-01-06,교육뉴스 1 6,0
4,2025-01-06,성균관대 울산대 의평원,0
4,2025-01-06,2025정시 서울대 지원 경향 분석,3
4,2025-01-06,아니 근데 의대 증원으로 대학 가기 쉬워진다고 하지 않았나,3
4,2025-01-06,한동훈님 후유증이 지금까지도,0
4,2025-01-08,안녕하세요 입시위키 센터장 노빈 김형준입니다,3
4,2025-01-22,부산대병원 초비상,0
4,2025-01-22,지방 의대 증원많이 된 지역인재 합격시,0
4,2025-01-22,1 22 라이브후기 2028수능시험 및 점수체제로 본 2028정시 2026입시 주요변수,3
4,2025-01-11,의대 증원에 정시 지원 1만명 넘어 경쟁률은 하락 두정동수학학원 두정동영어학원 에듀플러스학원,3
4,2025-01-11,2026학년도 의대 지역인재 전형 잠원동 기한성수학학원,3
4,2025-01-11,2025학년도 전국 10개 치과대학 정시 경쟁률 분석 의대 증원과 자연계 상위권 교차지원의 영향,3
4,2025-01-14,의대 증원에 카이스트 지원자 38 급감 두정동수학학원 두정동영어학원 에듀플러스학원,3
4,2025-01-14,중공 프락치들이 이 글 다 지웠더라 공산화되면 의료계에 벌어질 일 말야 계엄 선포한 이유와 윤석열 대통령이 의대증원과 개혁을 추진한 이유말야,0
4,2025-01-14,보건의료 S1 보건복지부 의료개혁 의대정원 증원의 출발,4
4,2025-01-14,의대생 증원에 대비 국립대 4곳 의대교수 103명 뽑아,0
4,2025-01-14,의대 증원 이유 feat 화교,0
4,2025-01-17,이번 주 대학가 새로운 TOP 5 뉴스 기초학문 등록금 인상 의대 증원 등 핫 이슈 정리,0
4,2025-01-17,대치동 재수학원 의대반을 찾고계시다면,3
4,2025-01-17,2026학년도 의대 정원과 관련된 투쟁 소식,0
4,2025-01-17,간호학과 취업 전망 간호사 취업이 갈수록 어려워지는 이유,4
4,2025-01-20,2025 01 19의료계주요뉴스,0
4,2025-01-20,2025 01 18의료계주요뉴스,0
4,2025-01-23,성균관대학교 2025정시 입시요강,3
4,2025-01-11,화교 중국인 들이 한국에서 받는 혜택들,0
4,2025-01-23,보건의료 S2 보건복지부 의료개혁과 의대 정원 증원 발표,4
4,2025-01-08,2025 대한민국 제약시장의 변화와 대응 전략,1
4,2025-01-08,의대 증원 저지 투쟁의 주역 김택우 대한의사협회 제43대 회장 당선 더뉴스메디칼,0
4,2025-02-03,1월 25일 2028 수능시험 및 점수체제로 본 2028 수능 어떻게 바뀔까 2026 입시주요변수,3
4,2025-02-03,재수생이 계속 증가하니 매년 N수생 숫자가 역대급이라고 기사가 나나봐요 매년 역대급이니까요,2
4,2025-02-03,올해 약대 추합은,2
4,2025-02-03,2026대입 경쟁률 상승하나 N수생 20만명 넘길 것으로 예상,3
4,2025-02-04,황금돼지띠 아이들,3
4,2025-02-04,의사들 월급 한번 보고 가실게요,0
4,2025-02-04,정시지원전략7 2025년 정시 빵구 예측 리뷰 분석 및 전화 추합 점공,3
4,2025-01-02,2024 년 대한민국 의대증원으로 촉발된 의정갈등을 돌아보며,4
4,2025-01-02,입시정보 서울대 최초합 절반 50 일반고 일반고 비중 증가 종로학원,3
4,2025-01-05,뉴스 의대 정시 지원 1만명 돌파 증원 이월 경쟁률은 전년 하락,0
4,2025-01-05,학점은행제 약대편입 인강으로 했어요,3
4,2025-01-05,고진초 영어학원 고림동 영어학원 고진중 영어학원 2024년 12월 최신 교육 뉴스 모음,3
4,2025-01-08,주말에 병원 가고 느낀 점,3
4,2025-01-08,2026학년도 의예과 의대 전형별 선발 인원 및 변경사항,3
4,2025-01-08,의대 증원과 이공계의 위기 알아보자,3
4,2025-01-08,경제 신문 읽기 20250108 설 연휴 전날인 1월 27일 임시공휴일 지정,0
4,2025-01-23,대학 정시 합격자 발표 후 지원가능한,1
4,2025-01-26,권성동 조기대선 운운말고 윤석열 대통령 조기복귀나 외쳐라 최석태,0
4,2025-01-26,단독 의대생 단체 대표 2026학년도 적정 의대 정원은 0명,0
4,2025-02-13,수능을 고시로 만들어 버린 의대 정시 파이터,3
4,2025-02-16,윤석열 대통령이 실패한 이유 파적 정책인 의대 정원 2000명 급격 증원을 과격하게 추진하여 민심이반과 의료 혼란 의대 교육 중지 상황을 초래했다 이경전선생님 페북,0
4,2025-02-16,의사 수 논의기구 역할 놓고 의료계 의결권 줘야 정부 심의 자문만,0
4,2025-02-16,입시정보 2026학년도 정시 대학별 추가 합격 발표 일정 베리타스알파,0
4,2025-02-16,23년 만에 첫 추가합격 서울대 의대 입시 충격과 변화의 시작,3
4,2025-02-22,의전원 시험 MEET 과 약대 시험 PEET 피트 의 시행부터 폐지까지,3
4,2025-02-22,2026학년도 의대 정원 변화 총정리 앞으로의 입시전략은,3
4,2025-02-22,입시정보 2025학년도 정시 등록 포기 분석 서울대 연세대 종로학원,3
4,2025-02-22,군인과 민간인을 위한 헌신의 현장 국군외상센터의 노력과 의학적 도전,4
4,2025-02-25,의사들은 왜 의대 정원 확대를 반대할까 팩트 정리,4
4,2025-02-25,서초동 학습지 명문대 선생님의 밀착 티칭 알짜 과외로 1등급까지,1
4,2025-02-25,한국 의대입시 성적보다 더 중요한 전인적 능력 필요,3
4,2025-02-25,2025학년도 대입 총평 2026학년도 전략 혼란을 헤쳐나갈 길,3
4,2025-02-25,독후감 책리뷰 숨결이 바람될 때,0
4,2025-02-25,대치동 체대입시 2026 입시 설명회 안내 게이트 체대입시,3
4,2025-02-13,입시정보 역대급 N수생과 황금돼지 고3 수험생 폭증으로 높은 경쟁률 예상 베리타스알파,3
4,2025-02-13,서울대 2025 정시 추합 차수별 발표 1차 2차 3차 최종,3
4,2025-02-13,의대증원 폭증 정시추합 12일 오후8시 스타트 두정동수학학원 두정동영어학원 에듀플러스학원,0
4,2025-02-10,2025 02 10의료계주요뉴스,4
4,2025-01-26,새 의사 269명 탄생,0
4,2025-01-29,SK 하이닉스 성과급 안부러운 의사 연봉 실수령액 월급 실수령액,4
4,2025-02-01,뉴스 덧글 펌 의대가 망해야 천재들이 이공계로 간다,0
4,2025-02-01,국내파가 이룬 딥시크 쇼크 가공할 인재 양성 시스템 의대 의치한 약수 증원 기술 규제 속에서도 급성장한 중국 AI 딥시크의 충격,0
4,2025-02-01,서연고 2026 대학 입시 파악하기,3
4,2025-02-01,의료대란 1년 언제 끝날까,0
4,2025-02-01,2025년 2월 1일 새롭게 알게 된 것들,0
4,2025-02-04,세맘 250203 가계부 경제기사,0
4,2025-02-04,2026학년도 주요 의대 입시 변경사항,3
4,2025-02-04,2 14 금 PM 7시 예비 고1 2 명문대 입시 전략 설명회 PGA 오목관,3
4,2025-02-07,2025년 2월 7일 신문을 통해 알게 된 것들,0
4,2025-02-07,의료대란의 사회적 비용에 대한 단상,4
4,2025-02-07,서울대 정시 합격자 삼수 이상 10년 새 최고치 의대 증원 영향,0
4,2025-02-07,입시정보 수시 마지막 학기 3학년 1학기 학종 대비 전략 조선에듀,3
4,2025-02-10,2026학년도 수능 완전 정복 모평 학평 일정과 의대정원 변수 한눈에 보기,3
4,2025-02-10,부산사직동수학학원 2025 서울대 합격자 통계자료,3
4,2025-02-04,2026학년도 의대 입시에 대한 주요 변화 의대 수시 전형방법,3
4,2025-02-03,아들이 동상걸린거 같은데 연고 택배로 보내도 될까요 군의관 민간병원 파견가서 없다네요,0
4,2025-02-02,아무리 생각해도 화교전형은 이상합니다,0
4,2025-02-02,소아과 공백 심각 24시간 응급진료 수련병원 40 뿐,4
4,2025-01-25,2025학년도 수시합격생 광문고 윤예람 고려대 간호학과,3
4,2025-01-25,의평원 인증 논란은 종결났네요,0
4,2025-01-25,양양에서 참의사를 만나다,0
4,2025-01-25,윤카의 복귀전까지 안심하지 마세요,0
4,2025-01-25,25 수능,0
4,2025-01-26,의사들 중 화교가 많다 화교는 5등급도 의대간다 팩트체크 번외 의대 가는 다른루트,0
4,2025-01-26,올해 의사 국시 최종 합격 5명 중 1명은 외국 의대 출신 변화가 시작되는듯,0
4,2025-03-02,사탐런 결정 잘한걸까요,3
4,2025-01-26,내신 3 0이 지방의대 뚫어버렸네요,0
4,2025-01-26,정부는 의료대란을 해결한 대책을 내놓을 의지와 능력을 가지고있을까요 없을까요,0
4,2025-01-26,2026 01 22 라이브후기,3
4,2025-01-26,넷플 의학드라마,0
4,2025-01-27,2030세대여 안철수로 집결하자,0
4,2025-01-27,의사 연봉의 충격적인 진짜 진실 JPG 디씨 개념글,4
4,2025-01-27,1월 27일 신문 요약,0
4,2025-01-25,진학사 이번에 너무 짰다고 하던데 맞나요,3
4,2025-01-25,정시 추합 충원율 높아질까요 낮아질까요,3
4,2025-01-25,올해 진학사는 sky예측 대참사네요,3
4,2025-01-25,화교들이 이미 의대 많이 진학헸으니,0
4,2025-01-22,2028 입시와 2026 입시의 주요변수 25 01 22,3
4,2025-01-23,2025 01 22 pm 8 00,3
4,2025-01-23,1월22일 LIVE 후기,3
4,2025-01-23,연세대 디스플레이융합공 예비,0
4,2025-01-23,2025년 1월 22일 입시위키 라이브 후기,3
4,2025-01-23,25년 1월22일 2028수능예상과 입시위키,3
4,2025-01-23,2026 의약학계열 입시 핵심사항,3
4,2025-01-27,5기 2025 1 27 월 노력맘,0
4,2025-01-24,고대 심리학과 쓰신 분 계신가요,3
4,2025-01-24,강대 초음파검사 원래 이런가요,0
4,2025-01-24,펑크가 나는 이유는 뭘까요,2
4,2025-01-24,의치한약수는 전망이 안좋다,0
4,2025-01-24,라이브 후기 2028 수능 어떻게 바뀔까 2025 1 22,3
4,2025-01-24,1월22일 라이브 2028수능 어떻게 바뀔까,3
4,2025-01-24,고려대 경영 예비,3
4,2025-01-24,탐구 과목 어떻게 선택해야 할까요,3
4,2025-01-24,입증된 의대증원의 장점,0
4,2025-02-27,2025학년도 의대 선호도 하락 분석 원인과 교육계 전망,3
4,2025-01-27,스나 컨설팅도 가능한가요,3
4,2025-01-28,한부현 청소년과 전문의 한국국적 없다,0
4,2025-01-31,오름국어 올해 수능 역대급 경쟁률 될수도 N수생 늘고 황금돼지띠 고3도 늘고,3
4,2025-01-31,1 31 금 세상 돌아가는 소식들,0
4,2025-01-31,1 22 라이브 후기,3
4,2025-01-31,반도체 신소재 산업공학에 대한 생각,0
4,2025-01-31,의협에서는 의대증원이 문제가 아니라,0
4,2025-01-31,디시에서본 솔직한 반도체,0
4,2025-01-31,연원의 신입생,0
4,2025-02-01,진짜 개좆된 한국 현황 jpg 디씨 개념글,4
4,2025-02-01,키즈미용실,0
4,2025-02-01,의사들 지금 다 뒈짐 JPG 디씨 개념글,0
4,2025-02-01,공유 올 N수생 20만명 넘을 듯,2
4,2025-02-02,의새거리며 의대증원 찬성하는 사람들은 중증외상센터 보세요,0
4,2025-02-02,대왕고래 예산 누가 삭감했노,0
4,2025-02-02,틀딱의 입시판 연도별 사건사고 정리,0
4,2025-02-03,중국인들이 의대까지 장악,0
4,2025-01-31,1월31일 금요일 아침뉴스,0
4,2025-01-31,재기 노리는 한동훈 기회는 과연 올까 설 연휴 이후 재등판설 잘 추스러보자 중도 확장력 강점 당 잔류시 경선 통과가 관건 탄핵 찬성 독자세력화 나설까,0
4,2025-01-30,민주당이 발의한 법안 반대 부탁드립니다,0
4,2025-01-30,2024년 총정리,0
4,2025-01-28,지방과 빅5차이 알려주세요,0
4,2025-01-28,이번 딥시크 예상하신분 있나요,0
4,2025-01-28,지거국 의대인데 아직도 그 전형있나요 큰사람전형인가,0
4,2025-01-28,딥시크 설립자는 40세 본토 출신 량원펑,0
4,2025-01-28,1년 내내 의대 논란 이었는데 교육부 갈등 과제 엔 빠져,0
4,2025-01-28,화교특권 우리가 눈감고 있는사이에,0
4,2025-01-30,메이저 약대와 지방 한의대,3
4,2025-01-27,8 1 한국의 의사 수는 정말 부족 할까,4
4,2025-01-29,의대증원 비난한 거 정중히 사과드립니다,0
4,2025-01-30,이국종 떠오르네 의료대란 속 돌아온 의학드라마 중증외상센터 권역 우리나라는 어디에 몇곳이 있나,0
4,2025-01-29,유희왕 낱장 카드 판매합니다,0
4,2025-01-30,두번째 반대법안입니다 오늘까지라 급해요,0
4,2025-01-29,4장마지막 법안반대해주세요 급합니다,0
4,2025-01-30,수시6장 첫 시작점,3
4,2025-01-30,정말 고민됩니다 딸의 고민,3
4,2025-01-30,오늘 마감법안 민노총 중국인위한법들만 잔뜩 반대좀 해주세요,0
4,2025-01-29,의정갈등 1년째 정부 의료계 논의 본격화할까,4
4,2025-03-02,정성민 소장님의 예비고1을 위한 입시 특강 영상을 보고 정리해보았습니다,3
4,2025-03-21,의사수가 많아 져야 합니다,4
4,2025-03-02,공개용 애는 낳게 해야지 어른들 책무다,0
4,2025-04-30,4월 30일 매매일지 4월 모두 수고하셨습니다,0
4,2025-04-30,모든 것이 귀찮고 희망이 없다 우울 무기력 초등생 1년 새 급증,0
4,2025-04-30,고려대 입학 설명회 후기,3
4,2025-04-30,고2 적용 대입서 수시 비중 80 의대 정원 5058명,3
4,2025-05-01,단국대 지역인재 폐지,0
4,2025-05-01,2025학년도 의치계열 입결분석 2 지거국의대부터 모든 의예과,3
4,2025-05-01,윤석열이 이승만 박정희 급 지도자라기엔 피해자가 너무 많습니다,0
4,2025-05-01,의대증원 혼란 기사,0
4,2025-05-01,교대 모집 인원 줄었는데 합격점수 하락 초등 교육 질 저하 우려,0
4,2025-05-02,의대 수업 복귀는 안한건가요,0
4,2025-05-02,한덕수 친윤 명분이 없다,0
4,2025-05-02,이주호 사회부총리 멘트 죽인다,0
4,2025-05-02,2026요강 5월 말 공개 고수 온당할까 2년째 벼랑 끝 방치된 2026수험생,0
4,2025-05-02,7 500명 vs 50만명 트롤리 딜레마 의대생 대량 유급 제적,0
4,2025-05-03,서프 관련해 올라온 게시글에 대한 댓글,0
4,2025-04-30,학종 나보다 성적낮은 친구가 합격하는 이유 입시천재 펜타킬,3
4,2025-05-03,의대 가고싶은 고2,3
4,2025-04-30,고려대 입학설명회 그룹상담 후기,3
4,2025-04-29,공유 교육부 의대 편입학 완화 검토 지금 당장은 아니구요,2
4,2025-04-27,오페브 급여관련,0
4,2025-04-27,중도 보수입니다,0
4,2025-04-27,2026 수시전형 대혼란 의대정원 3058명 복귀 입결 불확실성 터널 속으로,3
4,2025-04-27,올해 입결을 제작년 입결로 생각해도될까요,3
4,2025-04-28,전문직의 종말 JPG 디씨 개념글,4
4,2025-04-28,2026학년도 약학과 교과전형 정리했습니다,3
4,2025-04-28,작년 N수생 중 절반 정도만 5점 이상 올랐다네요,2
4,2025-04-28,황금이들 입시역사,0
4,2025-04-28,6평후 재종 이동하기도 하나요,2
4,2025-04-28,등급컷 재작년거 봐야되나요,3
4,2025-04-28,의대정원,0
4,2025-04-28,올해 의대 어떻게 될까요,0
4,2025-04-28,고려대 의대 학추 작년에 등급컷 왜 올랐나요,3
4,2025-04-29,의대증원 파장 교육부 의대협 만남 끝내 무산 무더기 유급 현실로,0
4,2025-04-29,전대통령의 명백한 업적,4
4,2025-04-29,제적된 의대생 편입 선발,3
4,2025-05-03,의대생 2천명 제적,0
4,2025-05-04,2027 의대 결국 사교육 밀어주기,0
4,2025-05-06,5등급제에서 2등급 초반 받은 학생이 인서울 진입 가능할까 긴 글,3
4,2025-05-12,고려대 2025 입결 베리타스 기사,2
4,2025-05-13,내일 있을 입설 학종의 모든 것 preview,0
4,2025-05-13,2025학년도 정시 입결 분석 자연계 성균관대 서강대 한양대,3
4,2025-05-13,2027 수능 의대 정원 축소부터 입시 전략까지,3
4,2025-05-13,헬린님 작년 정시 분석 컬럼 성 서 한 이과,2
4,2025-05-14,지방의대vs서울대 수리과학부,3
4,2025-05-14,수의대 정시컷,3
4,2025-05-14,의대 증원 취소 논란 편입 준비생에게 미치는 영향은,3
4,2025-05-15,고교학점제를 만든사람들은 누굴까,3
4,2025-05-15,기사공유 단독 모집인원 원상 복귀에도 지역인재 선발 비율은 늘려 의대 입시 일반 수험생 역차별 논란,0
4,2025-05-15,2026학년도 경희대학교 수시 모집요강,3
4,2025-05-15,2025년 5월15일 목요일 늬우스,0
4,2025-05-15,인서울 의대 수능최저 등급 O등급 이상,3
4,2025-05-15,앞으로 의대가려면 진짜 탈강남 해야될듯,0
4,2025-05-16,윤석열이 언제부터 우파가 됐는가,0
4,2025-05-12,부산대 인제대 초토화 마산창원진해,0
4,2025-05-12,인문계 자사특목고 중고등맘님들만요,3
4,2025-05-12,연세대학교 1 1 상담 후기,3
4,2025-05-11,고3이 교수님께 메일,0
4,2025-05-06,4주차 매크로 읽기 미란 보고서,0
4,2025-05-06,이재명도 말하는 상식도 비전도 없는 보수는 나가 죽어 망하세요 이재명 후보 의대 증원 사태 책임자 문책,0
4,2025-05-07,의대 정원,3
4,2025-05-07,의대정원 수업거부 학생들인데 국가장학금 신청한 의대생 4634명,0
4,2025-05-08,교과로 쓸 때도 입학사정관과의 1 1 상담이 도움이 됩니다 연세대학교 설명회 후 상담 후기,3
4,2025-05-08,의대생 유급,0
4,2025-05-08,초등교사 발령대기 세금낭비 넘쳐도 중등교사 줄여 중등교사 부족 증원 급선무 부산교육청 고교학점제하면서 고등학교 학급당 인원 늘린다 민원증가 초등학교만 학급당 인원 줄여 차별 중등 과밀학급 해소해달라,3
4,2025-04-27,수도권 학생들은 의대 못갑니다,2
4,2025-05-08,창원이 100만 명급 대도시인데 의대가 없다는 건,0
4,2025-05-09,단독 정은경 의대 증원 어느 정도 필요,0
4,2025-05-09,일을 그르치는 가장 큰 실패요인은 조급함입니다,0
4,2025-05-09,의대생 8305명 유급 확정,0
4,2025-05-09,올해 서연고 펑크 어떻게 생각하세요,0
4,2025-05-10,아무리 생각해봐도,0
4,2025-05-11,의료대란과 대선,4
4,2025-05-11,정은경 의대증원 어느정도 필요하다,0
4,2025-05-09,896 첫 스테이크 외상센터 강연,0
4,2025-05-16,대선 후보 공약은 수도권용,0
4,2025-04-26,요즘 의사들 장사치가 많네요,0
4,2025-04-26,의대증원 백지화는 무효 수험생 학부모들 법적 대응 나선다,0
4,2025-04-18,배신 행위 의대 증원 0 에 수험생 대학생 환자도 화났다,0
4,2025-04-18,학부모로서 의대정원 3 058명 복귀를 바라보며,4
4,2025-04-18,의대정원 증원 이전 규모로 확정 참담하네요,0
4,2025-04-18,의대증원 백지화 2026학년도 정원 및 취소에 대해,0
4,2025-04-19,학교걸치고 재수반수하는 분들 분위기 어떤가요,2
4,2025-04-19,이상한 얘기를 들었어요,0
4,2025-04-19,이 모든 게 의사 인건비가 천정 부지로 높아서 발생하는 문제임,4
4,2025-04-19,평범한 일반고는 입결정보 볼때 많이 헷갈리네요,3
4,2025-04-19,사설 되돌아간 의대 정원 울산 필수의료 시계 멈추나,0
4,2025-04-19,2025 고등학교 대입 실적이 좋은건 다 의대증원과 관련된걸까요,3
4,2025-04-20,4월 19일 미탐설명회,3
4,2025-04-20,3학년 1학기 마지막 내신 시험을 앞두고,0
4,2025-04-20,의대증원,0
4,2025-04-20,높아진 의대 문턱에 자연계 상위권 학과도 타격 수험생 대혼란,3
4,2025-04-20,게시글중 댓글달기 금지글로 올리시는분들 퇴출 시켜주실것을 정중히 요청드립니다,0
4,2025-04-18,의대 정원 축소에 멘붕 온 수험생들,0
4,2025-04-20,울산대 의대 정원 40명 회귀,0
4,2025-04-18,황금돼지들 모두모두 화이팅 라방 짱짱짱,3
4,2025-04-18,의대정원 증가,3
4,2025-04-16,의대증원 0 내년도 3058명으로 환원 유력,0
4,2025-04-16,의대 증원 2026학년도 정원 및 입결 입시 전략까지,3
4,2025-04-16,왜이렇게 이번 입시 운이 없는거 처럼 느껴질까요,3
4,2025-04-16,내일 공식 발표난다고 하더니 의대정원 증원 전으로 동결이라고 설레발 속보 나왔네요,0
4,2025-04-17,수시학종 의대생기부로 다른과 지원가능한지요,2
4,2025-04-17,한국 내과 의사 연봉이 미국 내과 의사 연봉의 4배라고,4
4,2025-04-17,중앙대학교 경제학과 수시 합격 가능성,0
4,2025-04-17,서울대 및 의대 입결 고등학교를 올린 이유,3
4,2025-04-17,2026 의대 정원 안 늘린다고 하는데 입시컷 상향 보수적으로 하향지원 필요할까요,3
4,2025-04-17,의대 증원 이전 규모로 회귀 확정,4
4,2025-04-17,의대증원 원점 2026년 모집인원 그대로,0
4,2025-04-18,지금 저는 가족들하고 한판 전쟁 중,0
4,2025-04-18,고2까지는 스카이서성한 웬만하면 가지 않나 생각하시지만 평반고 기준,3
4,2025-04-18,성균관대 이렇게 바뀐다 2026 입시 소름돋는 변화들,3
4,2025-04-18,요즘 의대생 증원 뉴스가 다시 보이는데,4
4,2025-04-18,250418 경향신문,0
4,2025-04-20,의대정원 원상복귀 지역인재 비율은 어떻게 될까요,3
4,2025-04-21,의대 수시 선발 경향 분석 1 서울 수도권 의대,3
4,2025-04-21,c반 김윤재b에게,0
4,2025-04-24,전남 전북 국립의대 설립 일사천리 통과,0
4,2025-04-24,지역인재 전형은 60프로 살아있네요,3
4,2025-04-24,입시천재 펜타킬T 2026 의대정원 동결,3
4,2025-04-24,교직원 10명 중 8명 윤석열 정부 교육정책 부정평가 세품교 이슈요약,0
4,2025-04-24,의료 파업은 언제까지,0
4,2025-04-25,의대 증원 백지화는 무효 수험생 학부모들 법적 대응 나선다 출처 KBS 2025 4 25,0
4,2025-04-25,올해 의대정원이 원상복귀되었으니 내년도 증원이슈는 기대할수 없는거겠죠,3
4,2025-04-25,기사공유 의대증원 무산 65만명 대입전쟁 오락가락 교육 정책에 사교육 폭증,0
4,2025-04-25,25 최상위권 일반학과 교과전형 유튜브,2
4,2025-04-25,원광대의대,0
4,2025-04-25,25 4 25 의대 입시 관련 뉴스,0
4,2025-04-26,연세대 설명회 정시,3
4,2025-04-26,4월 26일 26입시설명회 후기,3
4,2025-04-26,대선,0
4,2025-04-26,의대증원취소 현역인원증가 이걸로 인한 입결 상승 어느정도임,3
4,2025-04-23,이주호는 왜 한덕수 만류에도 의대증원 0명 밀어붙였나 2025 04 22 출처 국민일보,0
4,2025-04-23,올해 메디컬 편입길이 마지막이라던데,3
4,2025-04-23,법원 의대 증원 취소 소송 각하 첫 본안 판단 출처 SBS 뉴스 2025 03 21,0
4,2025-04-23,4 23 수 안전환경 뉴스,0
4,2025-04-21,남은 인생 하고 싶은거 하며 잘 살고 있는가,0
4,2025-04-21,일반고3 이과 학생 질문 드립니다,3
4,2025-04-21,마취과 의사 파업,0
4,2025-04-22,입학 설명회 후기 활용법,3
4,2025-04-22,올해도 서연고 서성한 펑크 예상된다고 합니다,0
4,2025-04-22,의대 정원 감축에 강원 지역인재 선발 다시 20 대로 기사 공유,0
4,2025-04-22,의대생들 멍청하구만,4
4,2025-04-26,올해 증원 취소되었으니 약대나 서울대 가려면 수능 한두문제는 더 맞아야겠죠,3
4,2025-04-22,복귀안하는 의대생 제적해라,0
4,2025-04-22,과학고 학생들에게 쓰는 조언 아닌 조언,3
4,2025-04-22,사회적 합의 통해 의대 정원 합리화 공공의대 설립,0
4,2025-04-22,의대 증원 취소에 요동칠 자연 계열 입시,3
4,2025-04-22,지역인재전형 감소,0
4,2025-04-22,입시 경쟁이 심화될 전망이네요,3
4,2025-04-23,해수부 이전 통했나 이재명 PK 지지율 한 달 새 10 P 상승 국민의 힘 현재공약은 추상적 빈약하죠,0
4,2025-04-23,의료계 공공병원 마련하려면 2000명 이상의 증원필요,4
4,2025-04-22,내년 의대 모집인원 3천58명 동결 고등교육법 개정안 입법예고,0
4,2025-05-16,KBS에서 전하는 의료붕괴 현황 다큐멘터리 KBS 시사 창,4
4,2025-05-16,문과출신 직장인 수의대 합격후기,3
4,2025-05-17,3 4등급 수시 포기는 넘 아까운거 같아요,3
4,2025-06-11,공유 약대 수시와 정시 입시결과를 통합해서 보면,3
4,2025-06-12,작년 대학 입시설명회 참석후기,3
4,2025-06-12,의대정원 최소 5000명선 유지 공공의대 권역별신설 건의,0
4,2025-06-12,중앙대 중앙대 2025입결 및 2026 수시 주요 변경 사항,3
4,2025-06-12,올해 메디컬은 역대 최고로 어렵지 않을까요,3
4,2025-06-12,진짜 입시 너무 어려운데 도와주세요,3
4,2025-06-13,대학병원만 어떻게좀,0
4,2025-06-13,3년전으로 돌아가고싶어요 보수가 부활하나 했더니만,0
4,2025-06-14,의대반수,4
4,2025-06-14,올해가 22 23보다 정시로 서성한가기,0
4,2025-06-15,수의대 궁금해서요,3
4,2025-06-16,시대인재 렉스 고3 이과 입시설명회 5,3
4,2025-06-16,,0
4,2025-06-16,충남수 1 44,0
4,2025-06-16,후기 전국의대 수시전략설명회,3
4,2025-06-11,인제대 의대 수시 교과전형 어떻게 될까요,3
4,2025-06-16,의대 수시 준비 중이라면 꼭 봐야 할 설명회 소도스카이,3
4,2025-06-11,중앙대 수시요강 확정 2026 VS 2025 무엇이 바뀌었나 공유,3
4,2025-06-10,대치동 출신들이 N수에 실패하는 흔한 이유,0
4,2025-06-06,스쿨 기사보니 너무 화나네요,0
4,2025-06-06,텔그 입결 작년기준임,3
4,2025-06-06,영재고 의대 반수,3
4,2025-06-06,백분위 94 96 1 99 97이면 문과 한의대 되나요,3
